ENTREZ GENE ID	GENE SYMBOL	UNIPROT		number of EXPERIMENT	Colorectal cancer cells	Ovarian cancer cells	Breast cancer cells	Kidney cancer cells	Glioblastoma cells	Lung cancer cells	Stomach cancer cells	Hepatoma cells	Pancreatic cancer cells	Pancreatic adenocarcinoma cells
7125	TNNC2	P02585	V	4	0	4	0	0	0	0	0	0	0	0
8120	AP3B2	Q13367	V	4	0	4	0	0	0	0	0	0	0	0
8287	USP9Y	O00507	V	4	4	0	0	0	0	0	0	0	0	0
8549	LGR5	O75473	V	4	4	0	0	0	0	0	0	0	0	0
8693	GALNT4	L8EA58	V	4	0	4	0	0	0	0	0	0	0	0
8926	SNURF	Q9Y675	V	4	0	4	0	0	0	0	0	0	0	0
8936	WASF1	Q92558	V	4	2	0	0	0	0	2	0	0	0	0
8975	USP13	Q92995	V	4	0	4	0	0	0	0	0	0	0	0
9056	SLC7A7	Q9UM01	V	4	0	4	0	0	0	0	0	0	0	0
9267	CYTH1	Q15438	V	4	4	0	0	0	0	0	0	0	0	0
10319	LAMC3	Q9Y6N6	V	4	0	4	0	0	0	0	0	0	0	0
10529	NEBL	O76041	V	4	4	0	0	0	0	0	0	0	0	0
10587	TXNRD2	Q9NNW7	V	4	0	4	0	0	0	0	0	0	0	0
10656	KHDRBS3	O75525	V	4	0	4	0	0	0	0	0	0	0	0
10810	WASF3	Q9UPY6	V	4	0	4	0	0	0	0	0	0	0	0
11054	OGFR	Q9NZT2	V	4	0	2	0	0	0	2	0	0	0	0
11226	GALNT6	Q8NCL4	V	4	4	0	0	0	0	0	0	0	0	0
22798	LAMB4	A4D0S4	V	4	0	4	0	0	0	0	0	0	0	0
22859	LPHN1	O94910	V	4	0	4	0	0	0	0	0	0	0	0
23111	SPG20	Q8N0X7	V	4	0	1	0	0	0	3	0	0	0	0
24146	CLDN15	P56746	V	4	4	0	0	0	0	0	0	0	0	0
26088	GGA1	Q9UJY5	V	4	2	0	0	0	0	2	0	0	0	0
27067	STAU2	Q9NUL3	V	4	3	1	0	0	0	0	0	0	0	0
27175	TUBG2	Q9NRH3	V	4	0	4	0	0	0	0	0	0	0	0
29109	FHOD1	Q9Y613	V	4	0	1	0	0	0	3	0	0	0	0
29966	STRN3	Q13033	V	4	3	1	0	0	0	0	0	0	0	0
50640	PNPLA8	Q9NP80	V	4	0	4	0	0	0	0	0	0	0	0
51090	PLLP	Q9Y342	V	4	4	0	0	0	0	0	0	0	0	0
51361	HOOK1	Q9UJC3	V	4	4	0	0	0	0	0	0	0	0	0
51619	UBE2D4	Q9Y2X8	V	4	0	4	0	0	0	0	0	0	0	0
53841	CDHR5	Q9HBB8	V	4	4	0	0	0	0	0	0	0	0	0
55667	DENND4C	Q5VZ89	V	4	4	0	0	0	0	0	0	0	0	0
55692	LUC7L	Q9NQ29	V	4	2	2	0	0	0	0	0	0	0	0
55876	GSDMB	Q8TAX9	V	4	4	0	0	0	0	0	0	0	0	0
56341	PRMT8	Q9NR22	V	4	0	4	0	0	0	0	0	0	0	0
56904	SH3GLB2	Q9NR46	V	4	0	1	0	0	0	3	0	0	0	0
57060	PCBP4	P57723	V	4	0	4	0	0	0	0	0	0	0	0
57282	SLC4A10	Q6U841	V	4	2	0	0	0	0	2	0	0	0	0
57520	HECW2	Q9P2P5	V	4	0	4	0	0	0	0	0	0	0	0
57521	RPTOR	Q8N122	V	4	0	1	0	0	0	3	0	0	0	0
57571	CARNS1	A5YM72	V	4	0	4	0	0	0	0	0	0	0	0
63908	NAPB	Q9H115	V	4	0	4	0	0	0	0	0	0	0	0
64094	SMOC2	Q9H3U7	V	4	4	0	0	0	0	0	0	0	0	0
64750	SMURF2	Q9HAU4	V	4	0	4	0	0	0	0	0	0	0	0
79573	TTC13	Q8NBP0	V	4	4	0	0	0	0	0	0	0	0	0
79695	GALNT12	Q8IXK2	V	4	4	0	0	0	0	0	0	0	0	0
79735	TBC1D17	Q9HA65	V	4	4	0	0	0	0	0	0	0	0	0
81565	NDEL1	Q9GZM8	V	4	4	0	0	0	0	0	0	0	0	0
83889	WDR87	Q6ZQQ6	V	4	2	0	0	0	0	2	0	0	0	0
84515	MCM8	Q9UJA3	V	4	0	4	0	0	0	0	0	0	0	0
84951	TNS4	Q8IZW8	V	4	3	0	1	0	0	0	0	0	0	0
90423	ATP6V1E2	Q96A05	V	4	0	4	0	0	0	0	0	0	0	0
93035	PKHD1L1	Q86WI1	V	4	0	4	0	0	0	0	0	0	0	0
125113	KRT222	Q8N1A0	V	4	0	4	0	0	0	0	0	0	0	0
126326	GIPC3	Q8TF64	V	4	0	4	0	0	0	0	0	0	0	0
147495	APCDD1	Q8J025	V	4	4	0	0	0	0	0	0	0	0	0
147912	SIX5	Q8N196	V	4	0	4	0	0	0	0	0	0	0	0
201625	DNAH12	Q6ZR08	V	4	4	0	0	0	0	0	0	0	0	0
202559	KHDRBS2	Q5VWX1	V	4	0	4	0	0	0	0	0	0	0	0
253314	EIF4E1B	A6NMX2	V	4	0	4	0	0	0	0	0	0	0	0
283106	CSNK2A1P	Q8NEV1	V	4	4	0	0	0	0	0	0	0	0	0
346288	SEPTIN14	Q6ZU15	V	4	0	4	0	0	0	0	0	0	0	0
348654	GEN1	Q17RS7	V	4	4	0	0	0	0	0	0	0	0	0
353288	KRT26	Q7Z3Y9	V	4	0	4	0	0	0	0	0	0	0	0
375449	MAST4	O15021	V	4	1	3	0	0	0	0	0	0	0	0
388677	NOTCH2NL	P0DPK4	V	4	0	4	0	0	0	0	0	0	0	0
647024	C6orf132	Q5T0Z8	V	4	4	0	0	0	0	0	0	0	0	0
653464	SRGAP2C	P0DJJ0	V	4	0	4	0	0	0	0	0	0	0	0
728441	GGT2	P36268	V	4	4	0	0	0	0	0	0	0	0	0
100037417	DDTL	A6NHG4	V	4	3	1	0	0	0	0	0	0	0	0
100293534	LOC100293534	P0C0L5	V	4	0	4	0	0	0	0	0	0	0	0
100507699	LOC100507699	#N/A	V	4	4	0	0	0	0	0	0	0	0	0
100528030	POC1B-GALNT4	Q8N4A0	V	4	0	4	0	0	0	0	0	0	0	0
100996763	NOTCH2NLB	P0DPK3	V	4	0	4	0	0	0	0	0	0	0	0
102724334	LOC102724334	P57053	V	4	0	4	0	0	0	0	0	0	0	0
8351	HIST1H3D	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8352	HIST1H3C	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8353	HIST1H3E	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8354	HIST1H3I	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8355	HIST1H3G	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8356	HIST1H3J	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8357	HIST1H3H	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8358	HIST1H3B	P68431	V	3	3	0	0	0	0	0	0	0	0	0
8968	HIST1H3F	P68431	V	3	3	0	0	0	0	0	0	0	0	0
3021	H3F3B	B2R4P9	V	3	3	0	0	0	0	0	0	0	0	0
51018	RRP15	Q9Y3B9	V	3	0	1	1	1	0	0	0	0	0	0
3887	KRT81	Q14533	V	3	0	3	0	0	0	0	0	0	0	0
51778	MYOZ2	Q9NPC6	V	3	0	2	0	1	0	0	0	0	0	0
249	ALPL	P05186	V	3	0	3	0	0	0	0	0	0	0	0
835	CASP2	P42575	V	3	2	1	0	0	0	0	0	0	0	0
7726	TRIM26	Q12899	V	3	3	0	0	0	0	0	0	0	0	0
9762	PROSAPIP1	O60299	V	3	2	0	0	1	0	0	0	0	0	0
51365	PLA1A	Q53H76	V	3	1	2	0	0	0	0	0	0	0	0
4625	MYH7	P12883	V	3	3	0	0	0	0	0	0	0	0	0
22979	EFR3B	Q9Y2G0	V	3	0	2	0	0	0	1	0	0	0	0
23190	UBXN4	Q92575	V	3	1	0	0	1	0	1	0	0	0	0
29767	TMOD2	Q9NZR1	V	3	0	2	1	0	0	0	0	0	0	0
92154	MTSS1L	Q765P7	V	3	2	1	0	0	0	0	0	0	0	0
339221	ENPP7	Q6UWV6	V	3	0	3	0	0	0	0	0	0	0	0
386676	KRTAP10-9	P60411	V	3	0	1	0	0	0	2	0	0	0	0
18	ABAT	P80404	V	3	3	0	0	0	0	0	0	0	0	0
183	AGT	P01019	V	3	3	0	0	0	0	0	0	0	0	0
933	CD22	P20273	V	3	0	1	0	0	0	2	0	0	0	0
5244	ABCB4	P21439	V	3	3	0	0	0	0	0	0	0	0	0
9362	CPNE6	O95741	V	3	0	3	0	0	0	0	0	0	0	0
10174	SORBS3	O60504	V	3	3	0	0	0	0	0	0	0	0	0
22866	CNKSR2	Q8WXI2	V	3	3	0	0	0	0	0	0	0	0	0
22985	ACIN1	Q9UKV3	V	3	0	3	0	0	0	0	0	0	0	0
51236	FAM203A	Q9BTY7	V	3	1	0	0	0	0	2	0	0	0	0
83461	CDCA3	Q99618	V	3	0	0	0	0	0	3	0	0	0	0
284069	FAM171A2	A8MVW0	V	3	0	3	0	0	0	0	0	0	0	0
728590	RPS27AP11	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
92	ACVR2A	P27037	V	3	0	0	0	0	0	3	0	0	0	0
119	ADD2	P35612	V	3	0	3	0	0	0	0	0	0	0	0
124	ADH1A	P07327	V	3	3	0	0	0	0	0	0	0	0	0
125	ADH1B	P00325	V	3	3	0	0	0	0	0	0	0	0	0
126	ADH1C	P00326	V	3	3	0	0	0	0	0	0	0	0	0
657	BMPR1A	P36894	V	3	0	0	0	0	0	3	0	0	0	0
776	CACNA1D	Q01668	V	3	3	0	0	0	0	0	0	0	0	0
922	CD5L	O43866	V	3	3	0	0	0	0	0	0	0	0	0
1003	CDH5	P33151	V	3	0	0	0	0	0	3	0	0	0	0
1160	CKMT2	P17540	V	3	2	1	0	0	0	0	0	0	0	0
1453	CSNK1D	P48730	V	3	0	2	1	0	0	0	0	0	0	0
1501	CTNND2	Q9UQB3	V	3	0	0	0	0	0	3	0	0	0	0
2169	FABP2	P12104	V	3	3	0	0	0	0	0	0	0	0	0
2275	FHL3	Q13643	V	3	0	0	0	0	0	3	0	0	0	0
2784	GNB3	P16520	V	3	3	0	0	0	0	0	0	0	0	0
3273	HRG	P04196	V	3	0	0	0	0	0	3	0	0	0	0
3492	IGH@	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
3493	IGHA1	P01876	V	3	0	0	0	0	0	3	0	0	0	0
3566	IL4R	P24394	V	3	0	0	0	0	0	3	0	0	0	0
3597	IL13RA1	P78552	V	3	0	0	1	0	0	2	0	0	0	0
3884	KRT33B	Q14525	V	3	3	0	0	0	0	0	0	0	0	0
4122	MAN2A2	P49641	V	3	0	3	0	0	0	0	0	0	0	0
4345	CD200	P41217	V	3	0	3	0	0	0	0	0	0	0	0
4620	MYH2	Q9UKX2	V	3	3	0	0	0	0	0	0	0	0	0
4621	MYH3	P11055	V	3	3	0	0	0	0	0	0	0	0	0
4622	MYH4	Q9Y623	V	3	3	0	0	0	0	0	0	0	0	0
4624	MYH6	P13533	V	3	3	0	0	0	0	0	0	0	0	0
4647	MYO7A	Q13402	V	3	3	0	0	0	0	0	0	0	0	0
4665	NAB2	Q15742	V	3	3	0	0	0	0	0	0	0	0	0
4739	NEDD9	Q14511	V	3	0	0	0	0	0	3	0	0	0	0
4790	NFKB1	P19838	V	3	3	0	0	0	0	0	0	0	0	0
4810	NHS	Q6T4R5	V	3	3	0	0	0	0	0	0	0	0	0
4952	OCRL	Q01968	V	3	0	0	0	0	0	3	0	0	0	0
5026	P2RX5	Q93086	V	3	3	0	0	0	0	0	0	0	0	0
5031	P2RY6	Q15077	V	3	0	0	0	0	0	3	0	0	0	0
5138	PDE2A	O00408	V	3	0	3	0	0	0	0	0	0	0	0
5170	PDPK1	O15530	V	3	0	0	0	0	0	3	0	0	0	0
5542	PRB1	P04280	V	3	0	0	0	0	0	3	0	0	0	0
5600	MAPK11	Q15759	V	3	3	0	0	0	0	0	0	0	0	0
5638	PRRG1	O14668	V	3	3	0	0	0	0	0	0	0	0	0
6167	RPL37	P61927	V	3	2	0	0	0	1	0	0	0	0	0
6525	SMTN	P53814	V	3	3	0	0	0	0	0	0	0	0	0
7157	TP53	P04637	V	3	0	1	2	0	0	0	0	0	0	0
7289	TULP3	O75386	V	3	0	0	0	0	0	3	0	0	0	0
7375	USP4	Q13107	V	3	0	3	0	0	0	0	0	0	0	0
8131	NPRL3	Q12980	V	3	0	0	0	0	0	3	0	0	0	0
8481	OFD1	O75665	V	3	3	0	0	0	0	0	0	0	0	0
8491	MAP4K3	Q8IVH8	V	3	0	0	0	0	0	3	0	0	0	0
8541	PPFIA3	O75145	V	3	3	0	0	0	0	0	0	0	0	0
8711	TNK1	Q13470	V	3	3	0	0	0	0	0	0	0	0	0
8837	CFLAR	O15519	V	3	3	0	0	0	0	0	0	0	0	0
8899	PRPF4B	Q13523	V	3	3	0	0	0	0	0	0	0	0	0
8915	BCL10	O95999	V	3	0	0	0	0	0	3	0	0	0	0
8927	BSN	Q9UPA5	V	3	0	0	0	0	0	3	0	0	0	0
9118	INA	Q16352	V	3	0	3	0	0	0	0	0	0	0	0
9344	TAOK2	Q9UL54	V	3	0	3	0	0	0	0	0	0	0	0
9468	PCYT1B	Q9Y5K3	V	3	3	0	0	0	0	0	0	0	0	0
9665	KIAA0430	Q9Y4F3	V	3	0	3	0	0	0	0	0	0	0	0
9693	RAPGEF2	Q9Y4G8	V	3	3	0	0	0	0	0	0	0	0	0
9722	NOS1AP	O75052	V	3	0	0	0	0	0	3	0	0	0	0
9802	DAZAP2	Q15038	V	3	3	0	0	0	0	0	0	0	0	0
9946	CRYZL1	O95825	V	3	3	0	0	0	0	0	0	0	0	0
9949	AMMECR1	Q9Y4X0	V	3	0	0	0	0	0	3	0	0	0	0
10137	RBM12	Q9NTZ6	V	3	0	3	0	0	0	0	0	0	0	0
10195	ALG3	Q92685	V	3	0	0	1	0	0	2	0	0	0	0
10675	CSPG5	O95196	V	3	0	2	0	0	1	0	0	0	0	0
10813	UTP14A	Q9BVJ6	V	3	3	0	0	0	0	0	0	0	0	0
10915	TCERG1	O14776	V	3	0	3	0	0	0	0	0	0	0	0
11011	TLK2	Q86UE8	V	3	3	0	0	0	0	0	0	0	0	0
11091	WDR5	P61964	V	3	3	0	0	0	0	0	0	0	0	0
11183	MAP4K5	Q9Y4K4	V	3	0	0	0	0	0	3	0	0	0	0
11284	PNKP	Q96T60	V	3	3	0	0	0	0	0	0	0	0	0
22905	EPN2	O95208	V	3	3	0	0	0	0	0	0	0	0	0
22936	ELL2	O00472	V	3	3	0	0	0	0	0	0	0	0	0
22983	MAST1	Q9Y2H9	V	3	0	3	0	0	0	0	0	0	0	0
23013	SPEN	Q96T58	V	3	3	0	0	0	0	0	0	0	0	0
23026	MYO16	Q9Y6X6	V	3	3	0	0	0	0	0	0	0	0	0
23031	MAST3	O60307	V	3	0	3	0	0	0	0	0	0	0	0
23042	PDXDC1	Q6P996	V	3	3	0	0	0	0	0	0	0	0	0
23137	SMC5	Q8IY18	V	3	3	0	0	0	0	0	0	0	0	0
23139	MAST2	Q6P0Q8	V	3	0	3	0	0	0	0	0	0	0	0
23162	MAPK8IP3	Q9UPT6	V	3	0	3	0	0	0	0	0	0	0	0
23305	ACSL6	Q9UKU0	V	3	3	0	0	0	0	0	0	0	0	0
25914	RTTN	Q86VV8	V	3	3	0	0	0	0	0	0	0	0	0
27037	TRMT2A	Q8IZ69	V	3	3	0	0	0	0	0	0	0	0	0
27198	HCAR1	Q9BXC0	V	3	0	0	0	0	0	3	0	0	0	0
29915	HCFC2	Q9Y5Z7	V	3	0	3	0	0	0	0	0	0	0	0
29919	C18orf8	Q96DM3	V	3	0	0	0	0	0	3	0	0	0	0
29995	LMCD1	Q9NZU5	V	3	0	3	0	0	0	0	0	0	0	0
50618	ITSN2	Q9NZM3	V	3	2	0	1	0	0	0	0	0	0	0
50807	ASAP1	Q9ULH1	V	3	3	0	0	0	0	0	0	0	0	0
50859	SPOCK3	Q9BQ16	V	3	0	3	0	0	0	0	0	0	0	0
51091	SEPSECS	Q9HD40	V	3	3	0	0	0	0	0	0	0	0	0
51372	TMA7	Q9Y2S6	V	3	2	0	1	0	0	0	0	0	0	0
51412	ACTL6B	O94805	V	3	0	3	0	0	0	0	0	0	0	0
51478	HSD17B7	P56937	V	3	0	0	0	0	0	3	0	0	0	0
54206	ERRFI1	Q9UJM3	V	3	0	0	0	0	0	3	0	0	0	0
54467	ANKIB1	Q9P2G1	V	3	3	0	0	0	0	0	0	0	0	0
54503	ZDHHC13	Q8IUH4	V	3	0	3	0	0	0	0	0	0	0	0
54836	BSPRY	Q5W0U4	V	3	3	0	0	0	0	0	0	0	0	0
54961	SSH3	Q8TE77	V	3	0	0	0	0	0	3	0	0	0	0
55095	SAMD4B	Q5PRF9	V	3	0	1	0	0	0	2	0	0	0	0
55103	RALGPS2	Q86X27	V	3	0	0	0	0	0	3	0	0	0	0
55147	RBM23	Q86U06	V	3	0	3	0	0	0	0	0	0	0	0
55188	RIC8B	Q9NVN3	V	3	0	3	0	0	0	0	0	0	0	0
55329	MNS1	Q8NEH6	V	3	3	0	0	0	0	0	0	0	0	0
55346	TCP11L1	Q9NUJ3	V	3	3	0	0	0	0	0	0	0	0	0
55561	CDC42BPG	Q6DT37	V	3	3	0	0	0	0	0	0	0	0	0
55605	KIF21A	Q7Z4S6	V	3	3	0	0	0	0	0	0	0	0	0
55679	LIMS2	Q7Z4I7	V	3	0	3	0	0	0	0	0	0	0	0
55747	FAM21B	L8E8F9	V	3	3	0	0	0	0	0	0	0	0	0
55765	C1orf106	Q3KP66	V	3	0	0	0	0	0	3	0	0	0	0
55905	RNF114	Q9Y508	V	3	0	0	0	0	0	3	0	0	0	0
56134	PCDHAC2	Q9Y5I4	V	3	0	3	0	0	0	0	0	0	0	0
56163	RNF17	Q9BXT8	V	3	2	0	1	0	0	0	0	0	0	0
56243	KIAA1217	Q5T5P2	V	3	3	0	0	0	0	0	0	0	0	0
56604	TUBB7P	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
57120	GOPC	Q9HD26	V	3	0	0	0	0	0	3	0	0	0	0
57215	THAP11	Q96EK4	V	3	3	0	0	0	0	0	0	0	0	0
57221	KIAA1244	Q5TH69	V	3	0	0	0	0	0	3	0	0	0	0
57565	KLHL14	Q9P2G3	V	3	0	3	0	0	0	0	0	0	0	0
60487	TRMT11	Q7Z4G4	V	3	1	0	0	0	0	2	0	0	0	0
63922	CHTF18	Q8WVB6	V	3	0	3	0	0	0	0	0	0	0	0
64857	PLEKHG2	Q9H7P9	V	3	0	0	0	0	0	3	0	0	0	0
65124	SOWAHC	Q53LP3	V	3	0	0	0	0	0	3	0	0	0	0
79443	FYCO1	Q9BQS8	V	3	3	0	0	0	0	0	0	0	0	0
79719	AAGAB	Q6PD74	V	3	0	0	0	0	0	3	0	0	0	0
80004	ESRP2	Q9H6T0	V	3	3	0	0	0	0	0	0	0	0	0
80185	TTI2	Q6NXR4	V	3	0	0	0	0	0	3	0	0	0	0
80728	ARHGAP39	Q9C0H5	V	3	0	0	0	0	0	3	0	0	0	0
80765	STARD5	Q9NSY2	V	3	3	0	0	0	0	0	0	0	0	0
81605	URM1	Q9BTM9	V	3	0	0	0	0	0	3	0	0	0	0
84163	GTF2IRD2	Q86UP8	V	3	0	3	0	0	0	0	0	0	0	0
84220	RGPD5	Q99666	V	3	0	3	0	0	0	0	0	0	0	0
84779	NAA11	Q9BSU3	V	3	0	3	0	0	0	0	0	0	0	0
84941	HSH2D	Q96JZ2	V	3	3	0	0	0	0	0	0	0	0	0
85455	DISP2	A7MBM2	V	3	0	0	0	0	0	3	0	0	0	0
91227	GGTLC2	Q14390	V	3	0	3	0	0	0	0	0	0	0	0
94134	ARHGAP12	Q8IWW6	V	3	0	0	0	0	0	3	0	0	0	0
113174	SAAL1	Q96ER3	V	3	0	0	0	0	0	3	0	0	0	0
114790	STK11IP	Q8N1F8	V	3	0	0	0	0	0	3	0	0	0	0
117583	PARD3B	Q8TEW8	V	3	3	0	0	0	0	0	0	0	0	0
119587	CPXM2	Q8N436	V	3	0	3	0	0	0	0	0	0	0	0
121512	FGD4	Q96M96	V	3	1	2	0	0	0	0	0	0	0	0
123103	KLHL33	A6NCF5	V	3	0	2	1	0	0	0	0	0	0	0
126375	ZNF792	Q3KQV3	V	3	3	0	0	0	0	0	0	0	0	0
126695	C1orf172	Q8NAX2	V	3	0	0	0	0	0	3	0	0	0	0
129285	PPP1R21	Q6ZMI0	V	3	3	0	0	0	0	0	0	0	0	0
131034	CPNE4	Q96A23	V	3	0	3	0	0	0	0	0	0	0	0
134285	TMEM171	Q8WVE6	V	3	0	0	0	0	0	3	0	0	0	0
135295	SRSF12	Q8WXF0	V	3	0	3	0	0	0	0	0	0	0	0
139804	RBMXL3	Q8N7X1	V	3	0	3	0	0	0	0	0	0	0	0
146059	CDAN1	Q8IWY9	V	3	3	0	0	0	0	0	0	0	0	0
151354	FAM84A	Q96KN4	V	3	3	0	0	0	0	0	0	0	0	0
162073	ITPRIPL2	Q3MIP1	V	3	3	0	0	0	0	0	0	0	0	0
168507	PKD1L1	Q8TDX9	V	3	3	0	0	0	0	0	0	0	0	0
196441	ZFC3H1	O60293	V	3	3	0	0	0	0	0	0	0	0	0
200316	APOBEC3F	Q8IUX4	V	3	2	1	0	0	0	0	0	0	0	0
201232	SLC16A13	Q7RTY0	V	3	0	0	0	0	0	3	0	0	0	0
221395	GPR116	Q8IZF2	V	3	0	0	0	0	0	3	0	0	0	0
253725	FAM21C	Q9Y4E1	V	3	3	0	0	0	0	0	0	0	0	0
283219	KCTD21	Q4G0X4	V	3	0	3	0	0	0	0	0	0	0	0
286077	FAM83H	Q6ZRV2	V	3	3	0	0	0	0	0	0	0	0	0
387680	FAM21A	Q641Q2	V	3	3	0	0	0	0	0	0	0	0	0
387867	RPSAP12	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
388339	RPS18P12	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
388474	RPL7AP66	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
389524	GTF2IRD2B	Q6EKJ0	V	3	0	3	0	0	0	0	0	0	0	0
389672	RPSAP47	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
400793	C1orf226	A1L170	V	3	0	0	0	0	0	3	0	0	0	0
400966	RGPD1	P0DJD0	V	3	0	3	0	0	0	0	0	0	0	0
401409	RAB19	A4D1S5	V	3	3	0	0	0	0	0	0	0	0	0
401466	C8orf59	Q8N0T1	V	3	0	0	0	0	0	3	0	0	0	0
401505	TOMM5	Q8N4H5	V	3	0	0	0	0	0	3	0	0	0	0
439992	RPS3AP5	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
440589	RPS2P8	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
441876	RPS16P1	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
494115	RBMXL1	Q96E39	V	3	0	3	0	0	0	0	0	0	0	0
553158	PRR5-ARHGAP8	B1AHC3	V	3	3	0	0	0	0	0	0	0	0	0
643752	RAP1BL	A6NIZ1	V	3	3	0	0	0	0	0	0	0	0	0
645018	RPS2P20	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
646875	RPL12P2	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
648000	RPL7P23	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
653583	PHLDB3	Q6NSJ2	V	3	0	0	0	0	0	3	0	0	0	0
654483	BOLA2B	A0A087WZT3	V	3	0	3	0	0	0	0	0	0	0	0
727851	RGPD8	O14715	V	3	0	3	0	0	0	0	0	0	0	0
729540	RGPD6	Q99666	V	3	0	3	0	0	0	0	0	0	0	0
729857	RGPD2	P0DJD1	V	3	0	3	0	0	0	0	0	0	0	0
730029	RPSAP19	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
100130547	LOC100130547	#N/A	V	3	0	0	0	0	0	3	0	0	0	0
100130562	RPS2P5	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
100130892	RPL7P32	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
100529239	RPS10-NUDT3	A0A1W2PQS6	V	3	3	0	0	0	0	0	0	0	0	0
100653304	LOC100653304	#N/A	V	3	3	0	0	0	0	0	0	0	0	0
3697	ITIH1	P19827	V	2	0	1	0	0	1	0	0	0	0	0
730	C7	P10643	V	2	0	0	1	0	0	0	0	0	0	1
64328	XPO4	Q9C0E2	V	2	1	0	1	0	0	0	0	0	0	0
23345	SYNE1	Q8NF91	V	2	0	0	0	0	0	2	0	0	0	0
51279	C1RL	Q9NZP8	V	2	0	2	0	0	0	0	0	0	0	0
54874	FNBP1L	Q5T0N5	V	2	0	2	0	0	0	0	0	0	0	0
79671	NLRX1	Q86UT6	V	2	1	1	0	0	0	0	0	0	0	0
4318	MMP9	P14780	V	2	0	2	0	0	0	0	0	0	0	0
60489	APOBEC3G	Q9HC16	V	2	2	0	0	0	0	0	0	0	0	0
276	AMY1A	P0DTE7	V	2	1	0	0	0	1	0	0	0	0	0
4137	MAPT	P10636	V	2	0	0	2	0	0	0	0	0	0	0
5894	RAF1	P04049	V	2	2	0	0	0	0	0	0	0	0	0
6261	RYR1	P21817	V	2	0	2	0	0	0	0	0	0	0	0
7133	TNFRSF1B	P20333	V	2	2	0	0	0	0	0	0	0	0	0
9989	PPP4R1	Q8TF05	V	2	0	2	0	0	0	0	0	0	0	0
23173	METAP1	P53582	V	2	2	0	0	0	0	0	0	0	0	0
23284	LPHN3	Q9HAR2	V	2	0	2	0	0	0	0	0	0	0	0
25818	KLK5	Q9Y337	V	2	0	2	0	0	0	0	0	0	0	0
56154	TEX15	Q9BXT5	V	2	2	0	0	0	0	0	0	0	0	0
58494	JAM2	P57087	V	2	0	0	0	0	2	0	0	0	0	0
65123	INTS3	Q68E01	V	2	0	2	0	0	0	0	0	0	0	0
79892	MCMBP	Q9BTE3	V	2	0	2	0	0	0	0	0	0	0	0
81846	SBF2	Q86WG5	V	2	2	0	0	0	0	0	0	0	0	0
202915	TMEM184A	Q6ZMB5	V	2	0	2	0	0	0	0	0	0	0	0
253943	YTHDF3	Q7Z739	V	2	2	0	0	0	0	0	0	0	0	0
440915	POTEKP	Q9BYX7	V	2	2	0	0	0	0	0	0	0	0	0
91	ACVR1B	P36896	V	2	0	2	0	0	0	0	0	0	0	0
362	AQP5	P55064	V	2	0	2	0	0	0	0	0	0	0	0
411	ARSB	P15848	V	2	0	2	0	0	0	0	0	0	0	0
540	ATP7B	P35670	V	2	0	2	0	0	0	0	0	0	0	0
624	BDKRB2	P30411	V	2	0	0	0	0	0	2	0	0	0	0
1030	CDKN2B	P42772	V	2	0	2	0	0	0	0	0	0	0	0
1183	CLCN4	P51793	V	2	0	2	0	0	0	0	0	0	0	0
1806	DPYD	Q12882	V	2	0	0	0	0	2	0	0	0	0	0
1894	ECT2	Q9H8V3	V	2	2	0	0	0	0	0	0	0	0	0
1964	EIF1AX	P47813	V	2	1	1	0	0	0	0	0	0	0	0
2155	F7	P08709	V	2	1	0	0	0	1	0	0	0	0	0
2217	FCGRT	P55899	V	2	0	2	0	0	0	0	0	0	0	0
2260	FGFR1	P11362	V	2	0	2	0	0	0	0	0	0	0	0
2894	GRID1	Q9ULK0	V	2	0	2	0	0	0	0	0	0	0	0
3150	HMGN1	P05114	V	2	0	2	0	0	0	0	0	0	0	0
3550	IK	Q13123	V	2	0	0	0	0	0	2	0	0	0	0
3933	LCN1	P31025	V	2	0	0	0	0	0	2	0	0	0	0
4205	MEF2A	Q02078	V	2	2	0	0	0	0	0	0	0	0	0
4208	MEF2C	Q06413	V	2	2	0	0	0	0	0	0	0	0	0
