"UNIPROT"	"Entrez"	"symbol"	"GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1"	"GBM_GTEX.UTHO.0011.R10A.SM.HAKY2"	"GBM_GTEX.R55F.0011.R10A.SM.HAKXY"	"GBM_GTEX.QVJO.0011.R10A.SM.HAKXV"	"GBM_GTEX.P44H.0011.R10A.SM.HAKXX"	"GBM_GTEX.RU72.0011.R10A.SM.HAKXS"	"GBM_GTEX.RN5K.0011.R10A.SM.HAKXU"	"GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ"	"GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT"	"GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW"
"Q15796"	4087	"SMAD2"	-0.752959238915394	-0.720382782378451	-0.326179986736764	-0.175411391335438	-0.202923342403031	-0.139138430852671	-0.309589769428221	-0.643107092390358	-0.540690710261369	0.175747640989267
"Q15797"	4086	"SMAD1"	-1.05002623933008	0.295312148801422	-1.46754345180451	-0.0411943339611442	-0.417542598080231	-0.553021612173219	-0.259282297021152	-0.245225829701274	-0.511023766874599	0.10927333309658
"Q15800"	6307	"MSMO1"	0.783902683879217	0.686144200993868	0.972612304021885	0.936525459542261	-0.0630215839240866	0.932594032073456	0.292850633174874	0.909500459243671	0.492559372482395	0.166067204857792
"Q15811"	6453	"ITSN1"	1.16918611016377	1.13472796939971	1.05006719034939	0.935827285639484	1.24052155557787	0.910014313168138	1.09347796741653	1.31899260704775	1.186234883639	0.972800274425857
"Q15813"	6905	"TBCE"	0.349407896752207	0.274119728620493	0.345366940164741	0.315652557603615	0.219150041574061	0.176401748423724	0.307069107347995	0.358631114191062	0.466278433971655	0.203713357902563
"Q15814"	6903	"TBCC"	0.934368287431316	0.781555241332022	0.891994784062334	0.749719212711983	0.925139520535866	0.787526902205289	0.71597761363244	0.768811875789678	0.935900289896418	0.84462772780988
"Q15818"	4884	"NPTX1"	2.18900628553844	1.98744652266113	1.60151697438241	1.82294556521857	1.77708433213252	1.60399867554067	1.51254267261975	2.34517862954644	1.70102566519395	1.63116012887621
"Q15819"	7336	"UBE2V2"	0.843276297985851	0.935442249547948	0.876949745399908	0.716857585752696	0.672070623844199	0.587966643712156	0.309557230138637	1.29775996002346	0.607793699319192	0.946360418412155
"Q15831"	6794	"STK11"	1.35658536437331	0.985346893443998	1.094733819029	1.13173565391275	1.17992248713632	0.894040431913936	1.36731821801911	1.2011347963821	1.25014985827189	1.44039284637311
"Q15833"	6813	"STXBP2"	-1.61778209634683	-0.572929259410323	-0.93198976538777	-1.03763536524651	-1.5347559813467	-0.942800474305392	-0.787252369533635	-1.63975521768203	-1.29438450887451	-1.43951545840995
"Q15834"	11007	"CCDC85B"	0.965697178772022	0.739554919132295	0.825296409587534	0.753098612338478	1.01099066115613	0.752540557485998	1.05247708239978	1.02531713498883	1.33014715819956	NA
"Q15836"	9341	"VAMP3"	-0.160828650483985	-0.138749476102331	0.459956141330981	-0.379415800979937	-0.21649845330464	0.62777125735847	0.320311134917583	-1.0503519085324	-0.389380434760104	0.262828416895968
"Q15843"	4738	"NEDD8"	0.524886718988443	0.498880514132774	0.0819551702327333	0.844800400802207	0.311414882634951	0.342502966449633	1.34379133474759	0.69423700206547	0.375939004334647	-0.496671620334129
"Q15847"	10974	"ADIRF"	0.287327371052467	-0.31411814659802	-0.899676978795984	0.914644123587846	0.540797465338508	0.267053763537875	1.36026187714962	-0.210479493591689	-0.716206999979621	0.0949324653007937
"Q15848"	9370	"ADIPOQ"	-1.10712261030371	-0.518572242934415	0.0080168178270076	-0.75260196256097	-0.471579271557517	-0.882686135761833	-0.801930846071035	-1.08514565706414	-2.1783971928474	0.0525639109875534
"Q15853"	7392	"USF2"	-1.06576440647853	-0.951368506914559	-0.931099828496688	0.0045146587549562	-0.59041196973613	-0.171167926610843	-0.570935090285887	-0.256878956519735	0.161850378648421	-0.16194373343759
"Q15878"	777	"CAC1E"	2.76251534913022	2.2269229740703	1.93941053537922	1.90040481475318	2.3907654018137	2.24275516461661	1.69758563334902	2.45086287486194	2.23369534136422	2.30237916013473
"Q15904"	537	"VAS1"	2.05529780955384	1.34948019914234	1.32144533181273	1.61513778008158	1.55726480255841	1.45879868326386	0.607831058228268	2.50341276430886	2.05846098193684	1.78945913200894
"Q15906"	6944	"VPS72"	-0.463279770586644	-0.418353282446497	-0.113501107275785	0.07073059691087	0.0560541515831624	-0.149254742799941	-0.347681059602803	-0.133476520052767	-0.218821508001286	-0.181341611288988
"Q15907"	9230	"RAB11B"	0.34075522681222	0.27520151310238	0.240641121245122	0.335425630871328	0.0541202046403168	0.176911302417316	0.474948470693778	0.332433321985888	0.280124277976895	0.0642469635508345
"Q15910"	2146	"EZH2"	-0.67964178460927	-1.16850652752619	-0.514192706002727	-1.65295537280951	-2.59560993779669	-4.43496672736116	-0.665347691007866	-3.45977423732787	NA	0.471647899224336
"Q15911"	463	"ZFHX3"	-0.444446774999357	-0.712219883308729	NA	0.390330368873149	0.744688038377577	-0.268099365559594	-0.296582989629757	0.136653022976505	NA	0.264201416326772
"Q15942"	7791	"ZYX"	-0.830456568038837	-0.558779689343868	-1.02098012453815	-0.78180238841035	-0.717459927750527	-0.96538205586774	-0.898970709481675	-1.0276701795869	-0.704597253299478	-0.846648404298051
"Q16082"	3316	"HSPB2"	-0.210711418407746	0.5831610443982	-0.00192118661899495	-0.57265676332613	-0.0595534306285594	0.318294614762753	-0.564419583969489	-0.495480247559517	-0.309931851354529	0.255810277546512
"Q16134"	2110	"ETFDH"	1.18791303817815	0.929286332217903	0.945950804274585	1.15822423862996	0.745909037843277	0.640990901919991	0.91671509972104	1.32504802032875	1.00864074687022	0.788196953337992
"Q16143"	6620	"SNCB"	2.67398823335528	2.39634087360335	1.83275760903188	2.12343310002123	1.10523838028021	1.55396628212565	1.28063564497356	2.68288437523945	1.66158907335657	2.25314982942986
"Q16181"	989	"SEPTIN7"	0.94584632757732	0.844109752146726	0.852289451557521	0.798331930009459	0.820626816002542	0.750717566871073	0.971497430514429	0.984666577071114	0.919066248335348	0.798249561533253
"Q16186"	11047	"ADRM1"	-0.261916919435943	-0.160419638113586	-0.033689906668759	-0.0353504920905501	-0.0906706974527973	-0.0290785464036133	-0.371491546541363	-0.379668012317429	-0.0856192753899345	-0.271094906373623
"Q16204"	8030	"CCDC6"	0.893965523375966	0.75829164135543	0.846194397375478	0.801180399136777	0.95152758881326	0.842465582878373	1.19270761219019	0.946944064901823	0.971261392412702	0.988410099289374
"Q16222"	6675	"UAP1"	-0.122506083860995	-0.094532747943131	0.035448719719776	0.0072075294760753	0.123085198803727	0.350946986438797	0.350809442256922	-0.115538738688644	-0.0636776113376512	-0.255345482600324
"Q16254"	1874	"E2F4"	0.0066382311965378	-0.540682339672266	-0.240752755157022	-0.348031276559902	-0.255991395601432	-0.49751819485104	-0.0472274824235615	-0.993126479355158	-0.164141595117901	-0.351748200460299
"Q16270"	3490	"IGFBP7"	-2.81836788322411	-1.16079314917651	-1.29731221107812	-1.6206992479726	-1.56176264870125	-1.43656145794896	-2.17917557849354	-1.90191661467691	-2.3951712498904	-1.7624611085745
"Q16288"	4916	"NTRK3"	1.55165496762466	1.74251857756624	1.28409395418791	1.24683113001387	0.491941717408555	1.11248702662242	0.64850710199762	1.35349326136916	1.39353767272499	1.20710118018058
"Q16342"	5134	"PDCD2"	-0.750548125533991	-0.434584714515927	-0.0729987238464944	-0.215443540638064	0.0877970408453045	-0.591162284325276	-0.708277148721288	-0.670006212386117	-0.33588132159661	-0.347134452690816
"Q16348"	6565	"SLC15A2"	0.853798419886691	0.458483218825338	0.638187037685568	0.551446727758237	0.312635160350283	0.711121615186241	-0.0250779456410327	0.839281348139787	1.05564460289501	0.788309607587984
"Q16352"	9118	"INA"	2.2854417947918	2.04745272599285	2.15746822530796	1.65184466055876	1.87399970124748	2.03873506207836	2.39878405016431	2.18193408410166	1.62902407469845	1.49679735216786
"Q16363"	3910	"LAMA4"	-2.02712931797907	-1.68790884608748	-1.65016974473941	-1.3903371804461	-0.999571329340356	-1.21152229886544	-1.03756550135903	-1.67975614541642	-1.50820154050793	-1.30893480692402
"Q16401"	5711	"PSMD5"	-0.63825238611901	-0.542783508991713	-0.253259704374975	-0.370228405376535	-0.334963386355428	-0.0526808858527285	-0.496589341616651	-0.799364901318909	-0.482440968368548	-0.437568024129731
"Q16478"	2901	"GRIK5"	1.41808867413382	1.25333366090028	1.33830027957858	1.63147572435275	1.69949845569795	1.83365535390073	2.71867764577267	NA	2.27592833160175	1.33017144245031
"Q16512"	5585	"PKN1"	-1.12227019875893	-0.972388312159667	-1.01426082878633	-0.922623657741992	-0.569546346748459	-0.619506722302338	-0.760404826318377	-1.21610166619845	-0.776955721602325	-0.708128823922475
"Q16513"	5586	"PKN2"	-1.49050336977708	-0.996775178367439	-0.874094242292549	-0.949944548337239	-0.646423635729415	-0.639136069542642	-0.703891465253136	-0.879368951289817	-1.08042637823098	-0.597420454782278
"Q16514"	6883	"TAF12"	-0.8270920887224	-0.043579310558806	-0.677339136566931	-0.581539278547019	-0.0438062489642484	-0.123456152979637	-0.258695778909432	-0.137750761120721	NA	-0.798329498236103
"Q16527"	1466	"CSRP2"	-2.05288086714528	-1.1965650214372	-1.46975035651161	-1.08556513312321	-1.88802663529591	-1.38678124159392	-1.32512263070645	-1.7781984297639	-1.3310895227739	-1.12762556626764
"Q16531"	1642	"DDB1"	-0.0626021063930017	0.029601028215305	0.0769160161518932	-0.0015463228905511	0.165517621912032	0.131688527188266	0.0499409022842174	0.101812130647229	0.0915117227522007	0.181407448931248
"Q16537"	5529	"PPP2R5E"	1.07520603201359	0.859758768956482	0.858263558266671	0.729363958821088	1.18218091446758	0.902626215590619	0.87355031189179	1.17868435815617	1.21420553526197	0.916966940430738
"Q16539"	1432	"MAPK14"	-0.868107759489114	-1.36695901371637	-0.642117775499508	-0.741989720579101	-0.808827554815096	-0.148338043545713	-0.130577226699157	-1.38633912399425	-0.892814158314057	-0.738710514504443
"Q16540"	6150	"MRPL23"	0.0654872776990092	-0.04711479567358	0.41963762077975	-0.316397905240377	0.363367733288653	-0.124154713532911	-0.270031562922709	0.107317922153797	-0.120064768136957	0.184103746938177
"Q16543"	11140	"CDC37"	0.361629941413056	0.431742413381475	0.316578831057732	0.673870858427734	0.370529362460155	0.427560457457859	0.517515607172114	0.474710267727356	0.457659095645822	0.417444296885841
"Q16553"	4061	"LY6E"	3.06228323839786	2.04359728025178	2.32200404374239	2.09629009514123	2.61250542022866	2.23726224939002	2.47790732347698	2.84281344034015	2.18459456961841	1.99676583479755
"Q16555"	1808	"DPYSL2"	1.13138576862554	1.08780964073191	1.08279040121592	0.834935975576075	1.30390814166968	0.944753288867608	1.37412875118671	1.19464539259734	0.881162098719646	1.14389984746576
"Q16563"	6856	"SYPL1"	-0.766282581059336	-0.329844690411352	-0.570088800980167	-0.112826979599178	-0.572839546764696	-0.436653116196291	-0.599663552338306	-0.946108685338206	-0.566180177981688	-0.527952568062275
"Q16566"	814	"CAMK4"	2.65423084960864	2.01938450673567	2.1652765477771	1.78657920241116	2.11235262100204	1.98312029878238	1.91187977867828	2.54370689474893	2.07960567008529	1.7153603613747
"Q16568"	9607	"CARTPT"	1.11127543635151	2.47308013365177	0.068095314390738	3.49836447941768	2.54134539477137	NA	1.906202469503	1.56142470616203	1.45183746222351	2.46695419190418
"Q16576"	5931	"RBBP7"	-1.80575673565552	-0.720456134691286	-0.410811435161904	-0.780775744550731	-0.0703540795268032	-0.498406953023554	-0.312378383525157	-1.3415737511496	-0.664397388398224	-0.909969385055502
"Q16581"	719	"C3AR"	-0.508700166105074	-0.201044629156576	NA	-0.0118415656531095	-0.773001105471526	-0.0621697839105468	-0.274138032237287	-0.408167333910586	0.0946654779764165	-0.482850165323677
"Q16584"	4296	"MAP3K11"	0.217731317329549	-0.252755787340554	0.200237070349961	-0.167188329715979	0.271030319790453	0.729186184836995	0.77513176321412	0.595949786577973	NA	1.06364671175812
"Q16585"	6443	"SGCB"	0.590712591131577	0.61768392488797	0.389504309259703	1.30238099332618	0.26463037354461	0.325512038624075	0.0883876398607691	0.286767351814592	0.645630399063616	0.761888033135927
"Q16587"	7625	"ZNF74"	-0.432873718723746	0.15630645121707	NA	0.330695434357879	0.520246412154102	-0.484351077453435	NA	0.624775329573359	2.90513629199423	0.149535729859122
"Q16595"	2395	"FXN"	1.17493091700615	1.11691558215858	0.839484379887483	0.974030199122099	1.3588042245744	0.84513669490504	0.90096554586314	1.52833928391652	0.989641375509131	1.02223686603285
"Q16602"	10203	"CALCRL"	-0.835984159712931	-1.67982338356068	-1.31093852102792	-1.12167844868807	-0.502323542937862	-0.296289538025601	-1.21662250687232	-1.17233250754903	-1.25456240011783	-0.640857153200367
"Q16610"	1893	"ECM1"	-0.860794979436603	-0.601787346313983	-0.533041795441189	-0.596127909514	-0.353991402391431	-0.499048248088514	-0.869925450604514	-0.740364461633957	-0.595452911824709	-0.288783849508548
"Q16611"	578	"BAK"	NA	-0.770781772538137	0.106384986035024	1.18689178421082	0.984141289809595	-0.354039338913645	-1.01778033840446	-1.18884988644723	-0.657757256135144	NA
"Q16619"	1489	"CTF1"	-0.381738425232312	-0.112124273003962	-0.556343370089775	-0.091803762435724	-1.03907344163935	-0.442245662763731	-0.443166837199958	-0.139338770155007	0.270231346877514	NA
"Q16620"	4915	"NTRK2"	1.91284802944643	1.78761943543133	1.01386796310555	0.865602926235984	0.936073552603998	0.957544705671499	1.11491796013637	2.64661690573386	1.47939943953439	0.909995988197581
"Q16623"	6804	"STX1A"	3.27211807273991	2.46780592691676	2.25603667492397	2.16417127101554	2.50332507564643	2.25835653546888	2.01704034927289	3.34616351102463	2.32632082229569	2.13703690499592
"Q16626"	4201	"MEA1"	-0.0826936302316421	-0.14343835433706	0.0486843735519767	0.140291320612457	-0.097379603804767	-0.000193394913983753	0.37860131361739	-0.741500439818683	0.172857537166221	0.318022934666747
"Q16627"	6358	"CCL14"	-2.12673431266948	-0.788433493074262	-0.66964362379684	0.416283658471402	-0.132099011056847	-1.66478223240181	-2.8171008368847	-1.74114712614875	-0.791687576204116	-0.0894315819959415
"Q16629"	6432	"SRSF7"	-0.627012019797136	-1.26348878336959	-0.469924318658292	-0.721554738094178	-0.724619789471486	-0.588992388075445	-0.815565508431943	-0.66680511147748	-0.976612527162046	-0.607712828618295
"Q16630"	11052	"CPSF6"	-0.576435915077167	-0.834122840280476	-0.418054293101004	-0.575376446259591	-0.414627933226589	-0.338532517312421	-0.605304651146802	-0.607145177540266	-0.479606556398568	-0.522921749595285
"Q16637"	6606	"SMN1"	-0.0537771938377335	-0.867059172604804	-0.413791178550875	-0.0752719532676194	-0.292871596657367	-0.751665988833499	-1.09566022868435	-0.956178363971786	-1.1662565067588	-1.0147377841083
"Q16643"	1627	"DBN1"	0.54905097937466	0.516820522118383	0.357139463165773	0.520395434545325	0.176714995973527	0.440434302370514	0.193378606093941	0.620254367609345	0.599236969916467	0.436200153258108
"Q16644"	7867	"MAPKAPK3"	-0.899103842976382	-0.846956156516318	-0.92217392982486	0.0012392765825166	-1.46256448886629	-0.401190541347597	-0.812866893599391	-0.725887140932168	-0.537235676197199	-0.970776167536656
"Q16647"	5740	"PTGIS"	-0.257693559790889	-0.433167073043766	-0.869285134982888	-0.460148225908434	-0.13594862033133	-0.34560997995257	-1.00466068944764	0.226403797682674	-1.33625295337823	0.225503426236237
"Q16650"	10716	"TBR1"	1.67940019426059	1.7288145432221	1.98602268759371	1.99702526372548	2.20637564033336	1.87934068992708	1.04806017913594	1.72170965779013	1.93823297854121	1.72643006726732
"Q16653"	4340	"MOG"	1.62292696908101	1.87497904341758	1.36799981303368	1.3044978019514	1.44276772128187	1.73267680500943	2.37496680056154	1.72778241348292	0.594436606154274	1.13714727163177
"Q16656"	4899	"NRF1"	-1.77678769400403	-1.15527898978167	-0.540081599570552	-1.01437998250799	-0.535645146076661	-0.596803071667795	-0.814558213559821	-0.989248872843262	-0.966445614493111	-0.923542482099015
"Q16658"	6624	"FSCN1"	0.199760191577161	0.206845034580517	0.256997866325283	0.196292195160386	0.166264302233753	0.285390673850916	0.327410095419804	0.145507195175158	0.270212085581485	0.28132829520382
"Q16665"	3091	"HIF1A"	NA	2.08166650174549	-0.109915696197331	NA	-0.184054183175143	-0.460294638698167	1.08279976604293	-1.83028597016105	NA	-0.383017022141634
"Q16666"	3428	"IFI16"	-1.6165205404202	-1.77386874139991	-1.51539938652973	-1.67488699436706	-1.54679839796398	-0.885053846555065	-1.25388877865671	-2.43907108972046	-1.28388436858374	-1.71627252454472
"Q16670"	7741	"ZSCAN26"	-0.482847273439047	-0.192897089219421	-0.0636660035565115	0.851241718242419	0.0033526081347117	0.0540770185729265	0.161861842552502	-0.290544558287066	NA	1.30857007926796
"Q16678"	1545	"CYP1B1"	-0.706515559838573	-0.768038871626949	0.0664081021686816	-0.331938185818922	-0.608589249597802	-0.0034425896339188	1.11905343722488	-1.66924435773067	-0.172374837070148	0.282080990179054
"Q16698"	1666	"DECR1"	0.301424298686393	0.0237945706423455	0.406473347577933	0.158027341751544	0.226104067311865	-0.0182262448707919	0.195592015959019	0.391736856930565	0.153834160006801	0.30308051294999
"Q16706"	4124	"MAN2A1"	-1.46254419696637	-0.866563342103561	-0.859719951297682	-0.73887384631142	-0.414894869951116	-0.380208122125268	-0.25310336671057	-1.11645632957822	-1.28091768121064	-1.00544764971331
"Q16718"	4698	"NDUFA5"	2.41328048218442	1.70761006621399	0.873907733488223	0.908692791396867	1.38942584123186	1.30180985345034	1.66016635257533	2.19848878794441	1.64801911945079	1.51524413471028
"Q16719"	8942	"KYNU"	-1.07039321023601	-0.731257820150959	-0.241784288892745	-1.2448929060675	-0.131285254044187	-0.617136788477738	-0.710670885119429	-0.783689671353025	-0.584115848621598	-1.08131188780982
"Q16720"	492	"AT2B3"	3.21202783552776	2.47178197788637	2.47028788708683	2.40944111148827	2.32359547762049	2.10896309645835	2.1511026159479	3.46925504457893	2.36547102441419	2.51271721371817
"Q16740"	8192	"CLPP"	-0.543773051326567	-0.215557593582367	-0.458827521390419	-0.0278926975060799	0.139429418947833	-0.205386185026661	-0.136356202253869	-0.289149294782914	-0.304221504909281	-0.280454070657543
"Q16760"	8527	"DGKD"	1.39068099364056	1.41378271775117	1.2281843231738	1.43575049099095	1.59578526671371	1.34922901424374	0.684342592461434	NA	1.59940757792639	1.74348712372198
"Q16762"	7263	"TST"	0.322654701764935	0.500304039338178	0.306719806095856	0.354747899694729	0.23546436825261	0.363504246106858	0.690236841924929	0.398408388931701	0.240252330950462	0.692589305880541
"Q16763"	27338	"UBE2S"	-0.068924861871977	-0.478349879920736	-0.197912726625002	-0.696147670667975	-0.451905429022332	-0.660573817303053	-0.663693589156887	-0.545583714112857	-0.0580028536819524	-0.732778978160215
"Q16769"	25797	"QPCT"	0.184440834902664	0.127523803423487	0.734663447540159	0.743703653057429	0.272006192785518	0.717067768475879	0.530277900568213	0.354918888969313	0.641530400959742	0.343206586464814
"Q16773"	883	"KAT1"	1.02976168719244	0.619445797872366	1.22314533326944	1.02721898468601	0.599467640305808	1.15025319700945	1.4067962174197	1.01522374831848	0.710122796987302	0.86907286551336
